Address,Postcode,Suburb,Regionname,CouncilArea,Type,Price,SellerG,Method,Date,Year,Month,Bedroom,Bathroom,Bathroom_was_0,Car,Car_was_missing,Distance,Landsize,Landsize_Indicator,BuildingArea,BuildingArea_was_missing
9 Kelverne St,3073,Reservoir,Northern Metropolitan,Darebin,h,685000,Nelson,S,2017-06-24,2017,6,3,1.0,False,3.0,False,12.0,494,0,102.0,False
1/31 Kenilworth St,3073,Reservoir,Northern Metropolitan,Darebin,u,270000,Stockdale,PI,2017-06-24,2017,6,1,1.0,False,1.0,False,12.0,0,1,60.0,False
13 McColl St,3073,Reservoir,Northern Metropolitan,Darebin,h,911000,Harcourts,S,2017-06-24,2017,6,3,1.0,False,4.0,False,12.0,601,0,117.0,True
4/43 St Vigeons Rd,3073,Reservoir,Northern Metropolitan,Darebin,u,365000,Ray,SP,2017-06-24,2017,6,1,1.0,False,1.0,False,12.0,0,1,46.0,True
1/65 Thackeray Rd,3073,Reservoir,Northern Metropolitan,Darebin,u,470000,RW,VB,2017-06-24,2017,6,2,1.0,False,1.0,False,12.0,0,1,77.0,True
7/129 Hoddle St,3121,Richmond,Northern Metropolitan,Yarra,u,890500,Biggin,SP,2017-06-24,2017,6,2,2.0,False,2.0,False,2.4,0,1,123.0,False
15/104 Rowena Pde,3121,Richmond,Northern Metropolitan,Yarra,u,355000,Biggin,SP,2017-06-24,2017,6,1,1.0,False,0.0,False,2.4,0,1,48.0,True
15 The Crofts,3121,Richmond,Northern Metropolitan,Yarra,h,1300000,Jellis,VB,2017-06-24,2017,6,3,1.0,False,0.0,False,2.4,200,0,116.0,True
4/12 Woodlawn St,3121,Richmond,Northern Metropolitan,Yarra,u,717000,Nelson,S,2017-06-24,2017,6,2,1.0,False,0.0,False,2.4,0,1,69.0,True
18 Yorkshire St,3121,Richmond,Northern Metropolitan,Yarra,h,1530000,Marshall,S,2017-06-24,2017,6,3,1.0,False,2.0,False,2.4,187,0,119.0,True
53 Bluegum Cct,3431,Riddells Creek,Northern Victoria,Macedon Ranges,h,817000,Raine,S,2017-06-24,2017,6,4,2.0,False,4.0,False,47.4,1459,0,272.4,False
6 Ford St,3134,Ringwood,Eastern Metropolitan,Maroondah,h,1291000,Ray,S,2017-06-24,2017,6,3,2.0,False,2.0,False,19.9,776,0,149.0,True
132 Wonga Rd,3134,Ringwood,Eastern Metropolitan,Maroondah,h,1085000,Fletchers,S,2017-06-24,2017,6,3,2.0,False,2.0,False,19.9,921,0,138.0,True
28 Through Rd,3134,Ringwood North,Eastern Metropolitan,Maroondah,h,750000,Fletchers,S,2017-06-24,2017,6,3,1.0,False,1.0,False,19.9,446,0,114.0,False
84 Brighton Rd,3185,Ripponlea,Southern Metropolitan,Port Phillip,h,1005000,McGrath,PI,2017-06-24,2017,6,2,2.0,False,2.0,False,7.2,290,0,137.0,True
71 Kellbourne Dr,3178,Rowville,South-Eastern Metropolitan,Knox,h,860000,Fletchers,S,2017-06-24,2017,6,4,2.0,False,0.0,False,23.5,725,0,196.0,False
4 Galilee Dr,3977,Sandhurst,South-Eastern Metropolitan,Frankston,h,645000,Harcourts,SP,2017-06-24,2017,6,4,2.0,False,2.0,False,34.7,448,0,187.0,False
26 Regent Ct,3191,Sandringham,Southern Metropolitan,Bayside,h,1770000,Charlton,S,2017-06-24,2017,6,4,2.0,False,2.0,False,15.2,463,0,233.0,False
56 Victoria St,3191,Sandringham,Southern Metropolitan,Bayside,h,2250000,hockingstuart,VB,2017-06-24,2017,6,5,3.0,False,2.0,False,15.2,640,0,208.0,True
147 George St,3179,Scoresby,Eastern Metropolitan,Knox,h,833800,Barry,SP,2017-06-24,2017,6,3,1.0,False,0.0,False,22.2,730,0,121.0,True
36 Bayview Rd,3011,Seddon,Western Metropolitan,Maribyrnong,h,1085000,Village,S,2017-06-24,2017,6,3,1.0,False,1.0,False,5.1,297,0,211.0,False
14 Ward St,3205,South Melbourne,Southern Metropolitan,Port Phillip,h,1700000,Conquest,S,2017-06-24,2017,6,3,1.0,False,1.0,False,1.9,118,0,121.0,True
108/32 Bray St,3141,South Yarra,Southern Metropolitan,Stonnington,u,470000,Dingle,PI,2017-06-24,2017,6,2,1.0,False,1.0,False,2.7,0,1,71.0,True
6/90 Clowes St,3141,South Yarra,Southern Metropolitan,Melbourne,u,945000,Castran,PI,2017-06-24,2017,6,2,1.0,False,1.0,False,2.7,0,1,71.0,True
348 Punt Rd,3141,South Yarra,Southern Metropolitan,Stonnington,h,900000,Castran,VB,2017-06-24,2017,6,3,1.0,False,1.0,False,2.7,119,0,116.0,True
24 Tivoli Rd,3141,South Yarra,Southern Metropolitan,Stonnington,h,1810000,Jellis,S,2017-06-24,2017,6,3,2.0,False,2.0,False,2.7,273,0,180.0,True
1 Bernard St,3015,Spotswood,Western Metropolitan,Hobsons Bay,h,785000,Williams,S,2017-06-24,2017,6,3,1.0,False,2.0,False,6.2,343,0,119.0,True
5 Sullivan St,3171,Springvale,South-Eastern Metropolitan,Greater Dandenong,h,770000,Stockdale,S,2017-06-24,2017,6,3,1.0,False,1.0,False,20.8,606,0,116.0,True
63 Lovell Dr,3021,St Albans,Western Metropolitan,Brimbank,h,600000,FN,PI,2017-06-24,2017,6,3,1.0,False,3.0,False,14.0,565,0,120.0,True
3 Mitford Pl,3182,St Kilda,Southern Metropolitan,Port Phillip,h,1650000,Wilson,PI,2017-06-24,2017,6,4,2.0,False,2.0,False,5.0,268,0,189.0,True
164 Mascoma St,3041,Strathmore,Western Metropolitan,Moonee Valley,h,883000,Considine,S,2017-06-24,2017,6,3,1.0,False,1.0,False,8.2,534,0,127.0,True
140 Woodland St,3041,Strathmore,Western Metropolitan,Moonee Valley,h,1650000,Trimson,S,2017-06-24,2017,6,3,3.0,False,2.0,False,8.2,698,0,205.0,True
64 Station St,3429,Sunbury,Western Metropolitan,Hume,h,755000,Brad,S,2017-06-24,2017,6,3,1.0,False,2.0,False,31.7,1011,0,126.0,True
7 Arnold St,3020,Sunshine West,Western Metropolitan,Brimbank,h,780000,Sweeney,S,2017-06-24,2017,6,4,2.0,False,2.0,False,10.5,696,0,199.0,False
1/41 Bardsley St,3020,Sunshine West,Western Metropolitan,Brimbank,u,518000,HAR,S,2017-06-24,2017,6,3,1.0,False,1.0,False,10.5,0,1,106.0,True
430 Whitehorse Rd,3127,Surrey Hills,Southern Metropolitan,Boroondara,h,1050000,Marshall,S,2017-06-24,2017,6,3,2.0,False,2.0,False,10.2,444,0,159.0,True
2 Glover Ct,3038,Taylors Lakes,Western Metropolitan,Brimbank,h,716000,Barry,S,2017-06-24,2017,6,4,2.0,False,2.0,False,15.5,684,0,187.0,True
20 Fyfe Dr,3107,Templestowe Lower,Eastern Metropolitan,Manningham,h,1181000,Jellis,S,2017-06-24,2017,6,3,1.0,False,2.0,False,12.4,656,0,118.0,True
23 Gertrude St,3107,Templestowe Lower,Eastern Metropolitan,Manningham,h,1352000,Ray,S,2017-06-24,2017,6,4,2.0,False,3.0,False,12.4,725,0,193.0,True
15 Charlton Pl,3074,Thomastown,Northern Metropolitan,Whittlesea,h,632500,Harcourts,S,2017-06-24,2017,6,3,1.0,False,2.0,False,15.3,536,0,119.0,True
2/4 Currajong St,3074,Thomastown,Northern Metropolitan,Whittlesea,u,460000,Love,S,2017-06-24,2017,6,3,1.0,False,1.0,False,15.3,0,1,106.0,True
18 Darebin Dr,3074,Thomastown,Northern Metropolitan,Whittlesea,h,651000,Harcourts,S,2017-06-24,2017,6,3,1.0,False,2.0,False,15.3,555,0,135.0,False
52 The Boulevard,3074,Thomastown,Northern Metropolitan,Whittlesea,h,831000,Barry,S,2017-06-24,2017,6,3,1.0,False,2.0,False,15.3,651,0,117.0,True
19 Alston St,3071,Thornbury,Northern Metropolitan,Darebin,h,1250000,Jellis,PI,2017-06-24,2017,6,3,1.0,False,2.0,False,7.0,695,0,133.0,False
243 Darebin Rd,3071,Thornbury,Northern Metropolitan,Darebin,h,1460000,Nelson,S,2017-06-24,2017,6,2,1.0,False,2.0,False,7.0,508,0,98.0,True
29 Speight St,3071,Thornbury,Northern Metropolitan,Darebin,h,1000000,Nelson,PI,2017-06-24,2017,6,2,1.0,False,2.0,False,7.0,443,0,98.0,True
3 Tharratt St,3071,Thornbury,Northern Metropolitan,Darebin,h,1420000,Ray,S,2017-06-24,2017,6,3,1.0,False,2.0,False,7.0,438,0,128.0,True
6/1 Ruabon Rd,3142,Toorak,Southern Metropolitan,Stonnington,u,640000,hockingstuart,PI,2017-06-24,2017,6,3,1.0,False,1.0,False,4.1,0,1,101.0,True
1/15 Flemington St,3032,Travancore,Western Metropolitan,Moonee Valley,t,856000,Nelson,S,2017-06-24,2017,6,2,1.0,False,2.0,False,4.3,326,0,104.0,True
41 Carinya Rd,3133,Vermont,Eastern Metropolitan,Whitehorse,h,1235000,Noel,SP,2017-06-24,2017,6,4,2.0,False,4.0,False,17.2,624,0,161.0,False
14 Hartland Rd,3133,Vermont South,Eastern Metropolitan,Whitehorse,h,1425000,McGrath,PI,2017-06-24,2017,6,5,3.0,False,3.0,False,17.2,842,0,202.0,True
6 Nolan Cl,3133,Vermont South,Eastern Metropolitan,Whitehorse,h,1650000,Noel,PI,2017-06-24,2017,6,4,2.0,False,2.0,False,17.2,1250,0,191.0,True
3 Reynella Cl,3133,Vermont South,Eastern Metropolitan,Whitehorse,h,1400000,Jellis,PI,2017-06-24,2017,6,4,3.0,False,2.0,False,17.2,882,0,207.0,True
178 Graham Rd,3084,Viewbank,Eastern Metropolitan,Banyule,h,825000,Barry,S,2017-06-24,2017,6,3,1.0,False,0.0,False,8.9,658,0,118.0,True
6 Deauville Ct,3152,Wantirna,Eastern Metropolitan,Knox,h,1000000,Barry,SP,2017-06-24,2017,6,4,2.0,False,1.0,False,14.7,722,0,178.0,True
11 Henry Rd,3152,Wantirna South,Eastern Metropolitan,Knox,h,1160000,Ray,S,2017-06-24,2017,6,3,1.0,False,4.0,False,14.7,733,0,127.0,True
57 Sellars St,3087,Watsonia North,Northern Metropolitan,Banyule,h,800000,Buckingham,SP,2017-06-24,2017,6,4,2.0,False,3.0,False,14.5,777,0,187.0,True
243 Essex St,3012,West Footscray,Western Metropolitan,Maribyrnong,h,749000,Jas,S,2017-06-24,2017,6,2,1.0,False,1.0,False,6.4,369,0,104.0,True
148 Adderley St,3003,West Melbourne,Northern Metropolitan,Melbourne,h,1370000,Jellis,S,2017-06-24,2017,6,3,1.0,False,0.0,False,3.1,121,0,107.0,True
7 Darvell Cl,3150,Wheelers Hill,South-Eastern Metropolitan,Monash,h,1272000,Jellis,S,2017-06-24,2017,6,4,2.0,False,2.0,False,16.7,733,0,186.0,True
27 Hornby St,3181,Windsor,Southern Metropolitan,Stonnington,h,957500,hockingstuart,S,2017-06-24,2017,6,2,1.0,False,1.0,False,4.6,136,0,58.0,False
16 Wrexham Rd,3181,Windsor,Southern Metropolitan,Stonnington,h,2080000,Kay,PI,2017-06-24,2017,6,3,2.0,False,2.0,False,4.6,754,0,177.8,False
3 Sirius Ct,3085,Yallambie,Northern Metropolitan,Banyule,h,852000,Barry,S,2017-06-24,2017,6,3,2.0,False,2.0,False,12.7,629,0,139.4,False
1/43 Abbotsford St,3067,Abbotsford,Northern Metropolitan,Yarra,u,505000,Nelson,PI,2017-05-27,2017,5,2,1.0,False,1.0,False,3.0,0,1,38.0,False
67 Yarra St,3067,Abbotsford,Northern Metropolitan,Yarra,h,1402500,Jellis,S,2017-05-27,2017,5,3,1.0,False,1.0,False,3.0,270,0,101.0,False
163 Halsey Rd,3042,Airport West,Western Metropolitan,Moonee Valley,h,650000,Prime,S,2017-05-27,2017,5,2,1.0,False,3.0,False,10.4,374,0,96.0,False
127A Parer Rd,3042,Airport West,Western Metropolitan,Moonee Valley,t,856000,Barry,S,2017-05-27,2017,5,3,2.0,False,1.0,False,10.4,300,0,212.0,False
96 Danks St,3206,Albert Park,Southern Metropolitan,Port Phillip,h,1505000,Cayzer,S,2017-05-27,2017,5,3,1.0,False,1.0,False,3.0,149,0,109.0,False
99 Merton St,3206,Albert Park,Southern Metropolitan,Port Phillip,h,1900000,hockingstuart,S,2017-05-27,2017,5,3,1.0,False,1.0,False,3.0,186,0,110.0,True
2/36 Selwyn St,3020,Albion,Western Metropolitan,Brimbank,u,600000,Douglas,SA,2017-05-27,2017,5,3,2.0,False,2.0,False,10.5,0,1,127.0,False
7 Maidstone St,3018,Altona,Western Metropolitan,Hobsons Bay,h,1030000,Barlow,S,2017-05-27,2017,5,2,1.0,False,1.0,False,11.0,743,0,101.0,True
70 Purnell St,3018,Altona,Western Metropolitan,Hobsons Bay,h,1005000,Barlow,S,2017-05-27,2017,5,3,1.0,False,4.0,False,11.0,575,0,112.0,False
8/74 Denbigh Rd,3143,Armadale,Southern Metropolitan,Stonnington,u,410000,hockingstuart,VB,2017-05-27,2017,5,2,1.0,False,0.0,False,6.3,0,1,63.0,False
5/6 St James Rd,3143,Armadale,Southern Metropolitan,Stonnington,u,590000,Jellis,S,2017-05-27,2017,5,2,1.0,False,1.0,False,6.3,0,1,82.0,True
31A Sutherland Rd,3143,Armadale,Southern Metropolitan,Stonnington,h,1850000,Jellis,VB,2017-05-27,2017,5,3,2.0,False,2.0,False,6.3,348,0,167.0,True
39 Middle St,3032,Ascot Vale,Western Metropolitan,Moonee Valley,h,1530000,Nelson,S,2017-05-27,2017,5,3,2.0,False,1.0,False,4.3,257,0,162.0,False
30 Milton St,3032,Ascot Vale,Western Metropolitan,Moonee Valley,h,865000,Nelson,PI,2017-05-27,2017,5,3,1.0,False,0.0,False,4.3,217,0,116.0,True
13 Victory Pde,3032,Ascot Vale,Western Metropolitan,Moonee Valley,h,1370000,Nelson,S,2017-05-27,2017,5,3,2.0,False,2.0,False,4.3,566,0,163.0,True
91A Walter St,3032,Ascot Vale,Western Metropolitan,Moonee Valley,h,1082000,Nelson,S,2017-05-27,2017,5,3,2.0,False,2.0,False,4.3,254,0,120.0,False
55 Fakenham Rd,3147,Ashburton,Southern Metropolitan,Boroondara,h,1972500,Buxton,S,2017-05-27,2017,5,4,1.0,False,1.0,False,10.2,676,0,172.0,True
27 Vears Rd,3147,Ashburton,Southern Metropolitan,Boroondara,h,1775000,Buxton,S,2017-05-27,2017,5,3,2.0,False,2.0,False,10.2,721,0,159.0,True
31 Mill St,3195,Aspendale,South-Eastern Metropolitan,Kingston,h,1150000,Buxton,PI,2017-05-27,2017,5,4,2.0,False,2.0,False,21.5,599,0,184.0,True
24 Thompson St,3034,Avondale Heights,Western Metropolitan,Moonee Valley,h,835000,Nelson,SP,2017-05-27,2017,5,4,2.0,False,2.0,False,9.5,573,0,186.0,True
1/100 Balwyn Rd,3103,Balwyn,Southern Metropolitan,Boroondara,u,460000,Barry,PI,2017-05-27,2017,5,2,1.0,False,1.0,False,7.9,0,1,74.0,True
5/4 Raynes St,3103,Balwyn,Southern Metropolitan,Boroondara,u,725000,Noel,VB,2017-05-27,2017,5,2,1.0,False,1.0,False,7.9,0,1,76.0,False
1/18 Weir St,3103,Balwyn,Southern Metropolitan,Boroondara,u,602000,Noel,S,2017-05-27,2017,5,2,1.0,False,1.0,False,7.9,0,1,72.0,False
4/229 Whitehorse Rd,3103,Balwyn,Southern Metropolitan,Boroondara,u,830000,Fletchers,S,2017-05-27,2017,5,2,2.0,False,1.0,False,7.9,0,1,101.76,False
2/37 Aylmer St,3104,Balwyn North,Southern Metropolitan,Boroondara,h,1300000,Kay,VB,2017-05-27,2017,5,3,2.0,False,2.0,False,9.7,975,0,147.0,False
2/10 Bolinda Rd,3104,Balwyn North,Southern Metropolitan,Boroondara,t,1330000,Marshall,S,2017-05-27,2017,5,3,2.0,False,1.0,False,9.7,260,0,154.0,True
16 Burton St,3104,Balwyn North,Southern Metropolitan,Boroondara,h,2050000,Jellis,S,2017-05-27,2017,5,4,3.0,False,2.0,False,9.7,526,0,214.0,True
17 Cityview Rd,3104,Balwyn North,Southern Metropolitan,Boroondara,h,1940000,hockingstuart,S,2017-05-27,2017,5,5,2.0,False,1.0,False,9.7,629,0,140.0,False
10 Columba St,3104,Balwyn North,Southern Metropolitan,Boroondara,h,1590000,Jellis,S,2017-05-27,2017,5,3,1.0,False,1.0,False,9.7,697,0,128.0,False
2/14 Hatfield St,3104,Balwyn North,Southern Metropolitan,Boroondara,u,725000,Fletchers,S,2017-05-27,2017,5,2,1.0,False,1.0,False,9.7,0,1,80.0,True
15 Clifford St,3153,Bayswater,Eastern Metropolitan,Knox,h,705000,Biggin,PI,2017-05-27,2017,5,4,2.0,False,4.0,False,23.2,765,0,141.0,False
2 Erica Ct,3081,Bellfield,Eastern Metropolitan,Banyule,h,736500,Miles,SP,2017-05-27,2017,5,2,1.0,False,1.0,False,8.8,271,0,100.0,True
124 Oriel Rd,3081,Bellfield,Eastern Metropolitan,Banyule,h,780000,Haughton,PI,2017-05-27,2017,5,3,1.0,False,2.0,False,8.8,680,0,126.0,True
8/12 Brentwood St,3204,Bentleigh,Southern Metropolitan,Glen Eira,u,420000,Gary,SP,2017-05-27,2017,5,2,1.0,False,1.0,False,11.4,0,1,68.0,False
191 Centre Rd,3204,Bentleigh,Southern Metropolitan,Glen Eira,h,1479000,Gary,S,2017-05-27,2017,5,4,2.0,False,2.0,False,11.4,603,0,148.0,False
11 Lydia St,3204,Bentleigh,Southern Metropolitan,Glen Eira,h,1199000,Woodards,S,2017-05-27,2017,5,3,1.0,False,2.0,False,11.4,383,0,122.0,True
44 Yawla St,3204,Bentleigh,Southern Metropolitan,Glen Eira,h,1350000,hockingstuart,PI,2017-05-27,2017,5,4,3.0,False,2.0,False,11.4,557,0,207.0,True
31 Bristol St,3165,Bentleigh East,Southern Metropolitan,Glen Eira,h,890000,hockingstuart,S,2017-05-27,2017,5,3,2.0,False,1.0,False,13.8,260,0,153.0,True
81 Marlborough St,3165,Bentleigh East,Southern Metropolitan,Glen Eira,h,1430000,Buxton,S,2017-05-27,2017,5,3,2.0,False,2.0,False,13.8,614,0,197.0,False
2/10 Thana St,3165,Bentleigh East,Southern Metropolitan,Glen Eira,t,955000,hockingstuart,S,2017-05-27,2017,5,3,2.0,False,2.0,False,13.8,225,0,126.0,True
2 Greystoke Ct,3806,Berwick,Eastern Victoria,Casey,h,667000,C21,S,2017-05-27,2017,5,4,2.0,False,2.0,False,35.2,792,0,180.0,False
3 Thornley Dr,3806,Berwick,Eastern Victoria,Casey,h,740000,Harcourts,S,2017-05-27,2017,5,4,2.0,False,2.0,False,35.2,796,0,180.0,True
1/43 Iona St,3193,Black Rock,Southern Metropolitan,Bayside,u,1080000,Buxton,S,2017-05-27,2017,5,3,2.0,False,2.0,False,17.3,0,1,144.0,False
2/59 Iona St,3193,Black Rock,Southern Metropolitan,Bayside,u,623500,Buxton,SA,2017-05-27,2017,5,2,1.0,False,1.0,False,17.3,0,1,86.0,True
4 Ryan Gr,3130,Blackburn South,Eastern Metropolitan,Whitehorse,h,1258000,Ray,S,2017-05-27,2017,5,4,1.0,False,2.0,False,13.4,769,0,139.0,True
1/4 Box Rd,3088,Briar Hill,Eastern Metropolitan,Banyule,h,590000,Barry,S,2017-05-27,2017,5,3,1.0,False,2.0,False,16.1,392,0,116.0,True
30/49 Head St,3186,Brighton,Southern Metropolitan,Bayside,t,1600000,Chisholm,VB,2017-05-27,2017,5,3,2.0,False,4.0,False,10.5,0,1,136.0,True
36 Nepean Hwy,3186,Brighton,Southern Metropolitan,Bayside,h,1211000,RT,S,2017-05-27,2017,5,3,2.0,False,1.0,False,10.5,343,0,154.0,True
1/18 William St,3186,Brighton,Southern Metropolitan,Bayside,u,1370000,Hodges,S,2017-05-27,2017,5,3,1.0,False,2.0,False,10.5,0,1,106.0,True
1C Baird St,3187,Brighton East,Southern Metropolitan,Bayside,h,1750800,Purplebricks,S,2017-05-27,2017,5,3,4.0,False,2.0,False,10.3,424,0,201.0,False
181 Dendy St,3187,Brighton East,Southern Metropolitan,Bayside,h,2300000,Biggin,VB,2017-05-27,2017,5,4,3.0,False,2.0,False,10.3,592,0,210.0,True
15 Wallen St,3187,Brighton East,Southern Metropolitan,Bayside,h,1605000,Buxton,S,2017-05-27,2017,5,4,1.0,False,2.0,False,10.3,606,0,163.0,False
1A Wallen St,3187,Brighton East,Southern Metropolitan,Bayside,h,1035000,Buxton,SP,2017-05-27,2017,5,2,1.0,False,1.0,False,10.3,542,0,65.0,False
87 Academy Dr,3047,Broadmeadows,Northern Metropolitan,Hume,h,505000,YPA,SP,2017-05-27,2017,5,3,1.0,False,1.0,False,14.0,546,0,109.0,False
32 Millers Rd,3012,Brooklyn,Western Metropolitan,Hobsons Bay,t,663000,Jas,S,2017-05-27,2017,5,3,2.0,False,2.0,False,6.4,244,0,129.0,False
13 Blair St,3056,Brunswick,Northern Metropolitan,Moreland,h,860000,Walshe,PI,2017-05-27,2017,5,2,1.0,False,1.0,False,5.2,245,0,106.0,False
141 Edward St,3056,Brunswick,Northern Metropolitan,Moreland,h,1505000,Jellis,S,2017-05-27,2017,5,3,1.0,False,1.0,False,5.2,349,0,117.0,True
142 Edward St,3056,Brunswick,Northern Metropolitan,Moreland,h,1700000,Nelson,VB,2017-05-27,2017,5,3,2.0,False,0.0,False,5.2,200,0,141.0,True
106 Evans St,3056,Brunswick,Northern Metropolitan,Moreland,h,1280000,Ray,S,2017-05-27,2017,5,3,1.0,False,1.0,False,5.2,439,0,146.0,True
404/9 Florence St,3056,Brunswick,Northern Metropolitan,Moreland,u,755000,Jellis,SP,2017-05-27,2017,5,2,1.0,False,0.0,False,5.2,0,1,86.0,True
32 Holloway Rd,3056,Brunswick,Northern Metropolitan,Moreland,h,1405000,Nelson,SP,2017-05-27,2017,5,3,2.0,False,2.0,False,5.2,401,0,167.0,False
2/90 Tinning St,3056,Brunswick,Northern Metropolitan,Moreland,u,460000,Nelson,VB,2017-05-27,2017,5,2,1.0,False,1.0,False,5.2,0,1,52.0,False
40 Albion St,3057,Brunswick East,Northern Metropolitan,Moreland,h,1210000,Biggin,S,2017-05-27,2017,5,4,2.0,False,2.0,False,4.0,425,0,140.0,False
73 Barkly St,3057,Brunswick East,Northern Metropolitan,Moreland,h,1265000,Nelson,S,2017-05-27,2017,5,3,1.0,False,0.0,False,4.0,161,0,113.0,True
3 Bakers Pde,3055,Brunswick West,Northern Metropolitan,Moreland,h,1300000,Nelson,VB,2017-05-27,2017,5,3,1.0,False,3.0,False,5.2,484,0,145.0,True
2/7 Gordon St,3055,Brunswick West,Northern Metropolitan,Moreland,u,460000,Ray,S,2017-05-27,2017,5,2,1.0,False,1.0,False,5.2,0,1,60.0,False
8/47 Murray St,3055,Brunswick West,Northern Metropolitan,Moreland,u,263100,Frank,S,2017-05-27,2017,5,1,1.0,False,1.0,False,5.2,0,1,46.0,True
209 Union St,3055,Brunswick West,Northern Metropolitan,Moreland,h,1075000,Brad,S,2017-05-27,2017,5,5,1.0,False,1.0,False,5.2,441,0,202.0,False
2/11 Elizabeth St,3105,Bulleen,Eastern Metropolitan,Manningham,t,950000,Barry,PI,2017-05-27,2017,5,4,2.0,False,2.0,False,10.8,189,0,183.0,True
43 Robert St,3105,Bulleen,Eastern Metropolitan,Manningham,h,1310000,Jellis,S,2017-05-27,2017,5,1,1.0,False,1.0,False,10.8,604,0,89.0,True
15 Bent St,3083,Bundoora,Northern Metropolitan,Banyule,h,714000,Barry,S,2017-05-27,2017,5,3,1.0,False,2.0,False,12.1,412,0,123.0,True
16 Cranberry Pl,3083,Bundoora,Northern Metropolitan,Whittlesea,h,880000,Ray,PI,2017-05-27,2017,5,4,2.0,False,2.0,False,12.1,520,0,261.0,False
2a Cherrill St,3121,Burnley,Northern Metropolitan,Yarra,h,1837500,Jellis,S,2017-05-27,2017,5,3,2.0,False,1.0,False,2.4,93,0,164.0,False
12 Burke Rd,3023,Burnside Heights,Western Metropolitan,Melton,h,593000,Barry,S,2017-05-27,2017,5,3,2.0,False,2.0,False,14.8,480,0,195.0,False
250 Burwood Hwy,3125,Burwood,Southern Metropolitan,Whitehorse,h,1732000,Ray,S,2017-05-27,2017,5,3,1.0,False,0.0,False,10.4,646,0,128.0,True
39 Leonard St,3125,Burwood,Southern Metropolitan,Whitehorse,h,1253500,Buxton,S,2017-05-27,2017,5,3,1.0,False,1.0,False,10.4,583,0,128.0,True
11 McComas Gr,3125,Burwood,Southern Metropolitan,Whitehorse,h,1642000,Buxton,S,2017-05-27,2017,5,5,3.0,False,2.0,False,10.4,765,0,146.0,False
2/277 Warrigal Rd,3125,Burwood,Southern Metropolitan,Whitehorse,t,700000,Noel,S,2017-05-27,2017,5,2,1.0,False,1.0,False,10.4,148,0,97.0,True
2C Ray Rd,3151,Burwood East,Eastern Metropolitan,Whitehorse,t,780000,Ray,PI,2017-05-27,2017,5,3,2.0,False,2.0,False,14.7,306,0,138.0,False
19 Tussock Gr,3023,Cairnlea,Western Metropolitan,Brimbank,h,720000,YPA,S,2017-05-27,2017,5,4,2.0,False,2.0,False,14.8,595,0,188.0,True
26 Oxford St,3124,Camberwell,Southern Metropolitan,Boroondara,h,1622000,Buxton,S,2017-05-27,2017,5,3,2.0,False,2.0,False,7.7,446,0,157.0,True
2/4 Tyne St,3124,Camberwell,Southern Metropolitan,Boroondara,h,1290000,Jellis,VB,2017-05-27,2017,5,3,2.0,False,2.0,False,7.7,321,0,195.0964,False
43 Matlock St,3126,Canterbury,Southern Metropolitan,Boroondara,h,1930000,Marshall,S,2017-05-27,2017,5,3,2.0,False,1.0,False,8.4,359,0,119.0,False
2/67 Wattle Valley Rd,3126,Canterbury,Southern Metropolitan,Boroondara,u,645000,Jellis,PI,2017-05-27,2017,5,2,1.0,False,1.0,False,8.4,0,1,97.0,True
1003/123 Pelham St,3053,Carlton,Northern Metropolitan,Melbourne,u,1100000,Jellis,VB,2017-05-27,2017,5,2,2.0,False,2.0,False,1.6,0,1,103.0,True
673 Canning St,3054,Carlton North,Northern Metropolitan,Yarra,h,1628000,Nelson,S,2017-05-27,2017,5,3,1.0,False,0.0,False,3.5,216,0,116.0,True
3/51 Coorigil Rd,3163,Carnegie,Southern Metropolitan,Glen Eira,u,1042000,hockingstuart,S,2017-05-27,2017,5,3,2.0,False,2.0,False,10.1,0,1,122.0,False
42 Elimatta Rd,3163,Carnegie,Southern Metropolitan,Glen Eira,h,1450000,Gary,VB,2017-05-27,2017,5,3,2.0,False,2.0,False,10.1,621,0,167.0,False
38 Trafford Rd,3201,Carrum Downs,South-Eastern Metropolitan,Frankston,h,525000,Harcourts,S,2017-05-27,2017,5,4,2.0,False,2.0,False,34.9,550,0,172.0,False
5/14 Briggs St,3162,Caulfield,Southern Metropolitan,Glen Eira,u,570000,hockingstuart,S,2017-05-27,2017,5,2,1.0,False,1.0,False,8.7,0,1,65.0,False
8/8 Tattenham St,3145,Caulfield East,Southern Metropolitan,Glen Eira,u,300000,Thomson,VB,2017-05-27,2017,5,2,1.0,False,1.0,False,8.4,0,1,87.0,True
641 Inkerman Rd,3161,Caulfield North,Southern Metropolitan,Glen Eira,h,1417500,Marshall,S,2017-05-27,2017,5,2,1.0,False,2.0,False,7.8,307,0,103.0,False
14 Stone St,3162,Caulfield South,Southern Metropolitan,Glen Eira,h,1550000,hockingstuart,S,2017-05-27,2017,5,4,1.0,False,2.0,False,8.7,584,0,161.0,True
2/15 Atkinson St,3148,Chadstone,Southern Metropolitan,Monash,h,510000,Woodards,PI,2017-05-27,2017,5,2,1.0,False,2.0,False,11.7,897,0,66.0,False
1 Dewrang St,3192,Cheltenham,Southern Metropolitan,Kingston,h,1010000,Hodges,SA,2017-05-27,2017,5,3,1.0,False,2.0,False,17.9,532,0,130.0,True
